,QueryImageName,QueryImageClass,Top1 ImgCls,Top2 ImgCls,Top3 ImgCls,Top4 ImgCls,Top5 ImgCls,Top1 similaritys,Top2 similaritys,Top3 similaritys,Top4 similaritys,Top5 similaritys
966,image_05074.jpg,59,59,59,59,59,59,0.81,0.85,0.75,0.79,0.78
967,image_04272.jpg,18,18,40,40,40,18,0.6,0.72,0.66,0.68,0.65
968,image_05878.jpg,63,63,63,63,63,63,0.76,0.74,0.85,0.75,0.76
969,image_05567.jpg,66,66,66,66,66,66,0.87,0.89,0.89,0.77,0.79
970,image_05409.jpg,54,54,54,54,54,54,0.74,0.68,0.79,0.75,0.73
971,image_05647.jpg,4,4,68,4,14,52,0.67,0.63,0.63,0.6,0.6
972,image_05341.jpg,22,66,48,68,22,13,0.76,0.71,0.7,0.75,0.7
973,image_05417.jpg,54,54,54,54,71,54,0.83,0.82,0.75,0.78,0.75
974,image_04425.jpg,90,68,28,90,68,68,0.79,0.67,0.58,0.74,0.72
975,image_05129.jpg,2,2,2,2,2,70,0.81,0.81,0.72,0.81,0.69
976,image_05518.jpg,87,69,69,87,36,87,0.71,0.67,0.66,0.67,0.63
977,image_05677.jpg,4,40,90,4,32,19,0.6,0.59,0.66,0.62,0.62
978,image_05058.jpg,59,71,59,59,59,59,0.76,0.78,0.81,0.85,0.77
979,image_04358.jpg,36,36,48,69,36,70,0.85,0.75,0.82,0.78,0.76
980,image_04162.jpg,52,52,48,52,52,64,0.85,0.73,0.9,0.78,0.77
981,image_05182.jpg,5,5,5,5,5,71,0.79,0.85,0.83,0.83,0.76
982,image_04680.jpg,48,48,47,48,48,47,0.85,0.8,0.86,0.86,0.77
983,image_05980.jpg,69,85,19,87,4,40,0.66,0.7,0.65,0.75,0.6
984,image_04847.jpg,91,91,91,91,91,91,0.71,0.69,0.74,0.73,0.73
985,image_05668.jpg,4,55,19,32,90,52,0.69,0.7,0.67,0.76,0.71
986,image_05269.jpg,28,87,28,22,38,4,0.64,0.74,0.63,0.59,0.63
987,image_05351.jpg,22,22,22,38,22,32,0.84,0.74,0.81,0.77,0.79
988,image_04638.jpg,48,48,48,47,48,48,0.83,0.79,0.69,0.8,0.72
989,image_04651.jpg,48,47,5,40,48,68,0.69,0.76,0.72,0.76,0.73
990,image_04611.jpg,40,4,91,14,14,2,0.59,0.66,0.6,0.58,0.61
991,image_05380.jpg,22,22,38,32,4,40,0.71,0.63,0.66,0.66,0.65
992,image_05439.jpg,54,5,54,71,54,54,0.78,0.72,0.74,0.75,0.79
993,image_05740.jpg,42,42,90,52,28,28,0.77,0.75,0.73,0.73,0.75
994,image_05815.jpg,38,38,66,38,22,18,0.8,0.72,0.76,0.74,0.73
995,image_05334.jpg,70,69,68,55,69,70,0.76,0.69,0.67,0.76,0.8
996,image_06108.jpg,64,64,64,64,55,64,0.79,0.83,0.62,0.74,0.9
997,image_06136.jpg,64,64,64,69,69,52,0.71,0.74,0.73,0.74,0.75
998,image_05533.jpg,66,66,52,66,91,54,0.84,0.79,0.79,0.71,0.77
999,image_04606.jpg,40,14,22,87,55,40,0.65,0.65,0.61,0.66,0.6
1000,image_06143.jpg,64,64,2,64,64,64,0.78,0.62,0.75,0.78,0.72
1001,image_05456.jpg,54,90,93,5,18,68,0.64,0.64,0.66,0.62,0.7
1002,image_05826.jpg,38,38,66,38,22,14,0.71,0.76,0.74,0.67,0.62
1003,image_05596.jpg,32,32,32,32,22,38,0.73,0.78,0.73,0.7,0.71
1004,image_05978.jpg,69,69,69,69,69,48,0.88,0.9,0.89,0.91,0.86
1005,image_05552.jpg,66,69,66,66,55,52,0.74,0.78,0.76,0.68,0.8
1006,image_05482.jpg,87,28,28,18,59,70,0.64,0.6,0.62,0.61,0.57
1007,image_04867.jpg,91,91,91,36,36,91,0.81,0.75,0.78,0.72,0.77
1008,image_04818.jpg,85,52,52,85,85,36,0.71,0.7,0.7,0.68,0.69
1009,image_04694.jpg,48,40,28,59,52,28,0.63,0.61,0.62,0.63,0.61
1010,image_05322.jpg,70,70,70,22,69,5,0.79,0.73,0.71,0.74,0.75
1011,image_04566.jpg,40,93,91,90,4,55,0.61,0.61,0.58,0.62,0.63
1012,image_06032.jpg,93,4,93,4,90,19,0.64,0.66,0.67,0.61,0.63
1013,image_05915.jpg,68,68,22,68,68,70,0.82,0.61,0.79,0.78,0.69
1014,image_05044.jpg,59,59,59,59,59,59,0.74,0.71,0.7,0.69,0.65
1015,image_05956.jpg,68,32,55,22,22,22,0.71,0.74,0.69,0.71,0.79
1016,image_04761.jpg,55,55,55,5,55,55,0.68,0.8,0.63,0.71,0.81
1017,image_05354.jpg,22,40,68,18,22,22,0.62,0.69,0.7,0.71,0.7
1018,image_04518.jpg,71,59,38,85,59,71,0.65,0.6,0.57,0.67,0.6
1019,image_05857.jpg,63,63,63,63,5,54,0.78,0.78,0.8,0.72,0.72
1020,image_05069.jpg,59,48,52,90,14,18,0.61,0.63,0.61,0.62,0.6
1021,image_04390.jpg,36,4,32,18,32,42,0.76,0.77,0.69,0.8,0.67
1022,image_04871.jpg,91,91,91,36,91,91,0.85,0.78,0.8,0.85,0.78
1023,image_05507.jpg,87,87,87,87,18,36,0.71,0.73,0.63,0.62,0.66
1024,image_05481.jpg,87,87,87,90,19,55,0.78,0.66,0.61,0.64,0.68
1025,image_04596.jpg,40,40,69,40,93,68,0.76,0.73,0.74,0.68,0.78
1026,image_04527.jpg,71,71,71,54,71,54,0.84,0.79,0.79,0.73,0.71
1027,image_04677.jpg,48,68,48,47,48,47,0.75,0.75,0.76,0.81,0.76
1028,image_05316.jpg,70,5,64,55,64,55,0.68,0.64,0.72,0.72,0.7
1029,image_04793.jpg,85,85,32,38,32,87,0.66,0.61,0.64,0.63,0.58
1030,image_05194.jpg,5,5,63,5,63,5,0.79,0.81,0.77,0.72,0.82
1031,image_05546.jpg,66,66,66,66,66,66,0.79,0.76,0.82,0.84,0.76
1032,image_05997.jpg,69,36,36,36,91,69,0.74,0.76,0.72,0.66,0.81
1033,image_05579.jpg,66,66,66,66,38,28,0.82,0.75,0.73,0.69,0.65
1034,image_06123.jpg,64,68,64,64,64,90,0.7,0.78,0.75,0.77,0.68
1035,image_06148.jpg,64,64,64,64,64,64,0.77,0.83,0.78,0.83,0.82
1036,image_04791.jpg,85,85,85,69,40,14,0.65,0.69,0.62,0.58,0.58
1037,image_04528.jpg,71,71,71,71,71,71,0.85,0.81,0.8,0.78,0.79
1038,image_05077.jpg,59,59,59,59,59,59,0.95,0.8,0.83,0.85,0.84
1039,image_05184.jpg,5,55,54,22,13,71,0.63,0.65,0.65,0.62,0.67
1040,image_05094.jpg,2,2,2,2,2,2,0.83,0.69,0.69,0.72,0.79
1041,image_05289.jpg,70,4,70,70,70,70,0.64,0.84,0.72,0.75,0.73
1042,image_04964.jpg,47,47,47,47,47,47,0.82,0.78,0.76,0.78,0.76
1043,image_04182.jpg,52,52,69,52,69,52,0.74,0.86,0.72,0.79,0.76
1044,image_06154.jpg,19,42,19,20,90,20,0.59,0.71,0.64,0.57,0.61
1045,image_05178.jpg,5,71,71,5,63,66,0.76,0.77,0.83,0.78,0.79
1046,image_05830.jpg,38,38,66,32,14,66,0.79,0.7,0.61,0.65,0.66
1047,image_04838.jpg,91,91,36,91,54,91,0.73,0.74,0.73,0.66,0.77
1048,image_06117.jpg,64,64,64,64,64,64,0.8,0.78,0.71,0.77,0.61
1049,image_04857.jpg,91,36,36,36,36,36,0.76,0.78,0.77,0.78,0.75
1050,image_04552.jpg,71,54,71,71,71,71,0.75,0.78,0.78,0.73,0.73
1051,image_05466.jpg,87,69,71,87,63,59,0.8,0.73,0.8,0.74,0.73
1052,image_04484.jpg,71,71,71,71,71,71,0.84,0.86,0.84,0.81,0.84
1053,image_05895.jpg,63,63,59,63,63,63,0.83,0.73,0.74,0.83,0.75
1054,image_06092.jpg,14,14,14,40,2,14,0.85,0.71,0.58,0.59,0.73
1055,image_05383.jpg,22,22,22,22,22,68,0.88,0.76,0.79,0.87,0.76
1056,image_05888.jpg,63,63,63,63,63,63,0.86,0.87,0.89,0.87,0.83
1057,image_04244.jpg,18,28,32,28,70,28,0.73,0.77,0.63,0.65,0.65
1058,image_05075.jpg,59,59,59,59,59,59,0.74,0.71,0.69,0.73,0.7
1059,image_06039.jpg,93,85,91,90,85,85,0.61,0.66,0.64,0.65,0.65
1060,image_05207.jpg,5,13,13,54,71,5,0.7,0.66,0.71,0.73,0.67
1061,image_04430.jpg,90,68,68,47,5,48,0.76,0.72,0.74,0.74,0.79
1062,image_04290.jpg,18,2,91,91,91,90,0.71,0.63,0.77,0.6,0.72
1063,image_06135.jpg,64,64,64,64,64,64,0.78,0.74,0.77,0.8,0.77
1064,image_05712.jpg,42,90,42,90,28,69,0.8,0.81,0.67,0.66,0.69
1065,image_05067.jpg,59,59,59,59,59,59,0.81,0.74,0.76,0.75,0.76
1066,image_05886.jpg,63,63,63,63,5,54,0.84,0.85,0.87,0.78,0.83
1067,image_06184.jpg,19,4,19,19,55,52,0.73,0.66,0.73,0.66,0.63
1068,image_06144.jpg,64,64,64,64,64,2,0.8,0.83,0.8,0.74,0.66
1069,image_06043.jpg,93,93,4,91,90,93,0.75,0.65,0.63,0.54,0.59
1070,image_05254.jpg,28,28,28,28,19,19,0.71,0.73,0.73,0.68,0.63
1071,image_05337.jpg,70,32,70,32,70,28,0.61,0.71,0.65,0.69,0.62
1072,image_06133.jpg,64,64,20,55,64,64,0.63,0.7,0.71,0.8,0.77
1073,image_04248.jpg,18,18,52,42,91,42,0.74,0.75,0.83,0.65,0.75
1074,image_05350.jpg,22,32,28,38,28,28,0.73,0.7,0.76,0.66,0.67
1075,image_04192.jpg,52,52,52,69,52,85,0.75,0.75,0.75,0.76,0.66
1076,image_05232.jpg,28,19,4,28,19,18,0.74,0.71,0.64,0.7,0.72
1077,image_04291.jpg,18,20,91,32,87,52,0.59,0.65,0.57,0.62,0.62
1078,image_05326.jpg,70,52,22,18,28,70,0.68,0.68,0.68,0.64,0.76
1079,image_04814.jpg,85,36,18,36,91,40,0.66,0.67,0.64,0.65,0.63
1080,image_04852.jpg,91,91,91,52,85,91,0.79,0.88,0.7,0.63,0.64
1081,image_05479.jpg,87,87,70,70,69,4,0.7,0.65,0.69,0.66,0.68
1082,image_05841.jpg,38,32,38,32,22,22,0.62,0.66,0.62,0.64,0.67
1083,image_06165.jpg,19,55,93,55,20,90,0.65,0.66,0.66,0.63,0.66
1084,image_04379.jpg,36,19,69,36,69,36,0.77,0.72,0.73,0.74,0.63
1085,image_05632.jpg,4,4,68,48,2,36,0.8,0.72,0.71,0.7,0.71
1086,image_05276.jpg,28,28,28,28,28,28,0.67,0.66,0.62,0.69,0.64
1087,image_06164.jpg,19,19,40,87,4,19,0.66,0.57,0.61,0.7,0.63
1088,image_04779.jpg,85,4,91,18,85,38,0.72,0.67,0.66,0.68,0.66
1089,image_05063.jpg,59,59,52,85,52,59,0.74,0.7,0.72,0.71,0.8
1090,image_05177.jpg,5,71,5,54,71,54,0.83,0.77,0.8,0.81,0.72
1091,image_05678.jpg,4,85,85,93,93,55,0.61,0.64,0.61,0.6,0.58
1092,image_06097.jpg,64,64,64,87,64,64,0.83,0.62,0.72,0.79,0.75
1093,image_05399.jpg,54,54,54,54,54,5,0.83,0.85,0.83,0.78,0.8
1094,image_04191.jpg,52,52,52,52,48,52,0.81,0.89,0.78,0.79,0.85
1095,image_04824.jpg,85,38,32,40,32,40,0.68,0.69,0.63,0.68,0.66
1096,image_05867.jpg,63,63,63,63,63,63,0.79,0.79,0.79,0.81,0.73
1097,image_04471.jpg,90,90,90,90,40,40,0.84,0.65,0.67,0.58,0.62
1098,image_04846.jpg,91,91,91,66,36,85,0.83,0.84,0.71,0.77,0.8
1099,image_05722.jpg,42,90,91,90,91,18,0.73,0.69,0.74,0.66,0.64
1100,image_04234.jpg,52,52,85,85,52,52,0.83,0.71,0.72,0.82,0.82
1101,image_05110.jpg,2,2,2,48,2,48,0.75,0.74,0.71,0.68,0.69
1102,image_04882.jpg,91,91,91,54,85,85,0.73,0.75,0.66,0.7,0.7
1103,image_04533.jpg,71,71,71,71,71,71,0.86,0.75,0.84,0.76,0.85
1104,image_04251.jpg,18,36,36,36,69,69,0.75,0.75,0.73,0.81,0.77
1105,image_05124.jpg,2,2,2,2,2,2,0.9,0.76,0.68,0.82,0.69
1106,image_04671.jpg,48,13,90,48,48,18,0.65,0.77,0.76,0.83,0.62
1107,image_05963.jpg,69,36,52,70,48,69,0.85,0.82,0.79,0.73,0.9
1108,image_05218.jpg,28,87,87,4,19,40,0.69,0.66,0.7,0.74,0.65
1109,image_05385.jpg,22,22,40,22,38,32,0.82,0.65,0.8,0.69,0.66
1110,image_05987.jpg,69,69,69,52,69,52,0.87,0.83,0.78,0.79,0.78
1111,image_04526.jpg,71,71,54,71,71,5,0.82,0.76,0.82,0.79,0.76
1112,image_04550.jpg,71,71,71,66,71,71,0.91,0.82,0.84,0.91,0.86
1113,image_04757.jpg,55,55,55,55,28,55,0.78,0.72,0.68,0.67,0.8
1114,image_05086.jpg,59,59,85,42,4,63,0.68,0.67,0.68,0.62,0.69
1115,image_04375.jpg,36,36,36,36,36,36,0.78,0.79,0.79,0.77,0.72
1116,image_05875.jpg,63,63,63,59,63,63,0.81,0.77,0.74,0.77,0.77
1117,image_05821.jpg,38,52,40,32,38,85,0.68,0.65,0.68,0.7,0.71
1118,image_05654.jpg,4,32,4,59,52,40,0.68,0.62,0.69,0.68,0.74
1119,image_05277.jpg,28,28,28,28,87,40,0.63,0.63,0.58,0.61,0.6
1120,image_05223.jpg,28,28,55,32,87,22,0.63,0.66,0.61,0.64,0.65
1121,image_05072.jpg,59,59,59,59,59,59,0.75,0.83,0.76,0.77,0.75
1122,image_04879.jpg,91,91,85,91,87,14,0.63,0.66,0.64,0.63,0.61
1123,image_04598.jpg,40,64,48,64,5,20,0.61,0.61,0.63,0.63,0.55
1124,image_05609.jpg,32,52,2,66,66,22,0.72,0.59,0.71,0.74,0.74
1125,image_05004.jpg,47,47,47,47,47,47,0.79,0.8,0.75,0.82,0.74
1126,image_04327.jpg,36,90,68,68,42,91,0.67,0.66,0.69,0.6,0.67
1127,image_04547.jpg,71,71,63,71,71,71,0.82,0.79,0.87,0.81,0.83
1128,image_05676.jpg,4,85,85,4,87,91,0.65,0.66,0.68,0.63,0.59
1129,image_04585.jpg,40,40,87,90,52,40,0.71,0.64,0.73,0.73,0.65
1130,image_05243.jpg,28,28,28,42,22,28,0.61,0.6,0.57,0.63,0.56
1131,image_05031.jpg,59,59,59,63,71,85,0.81,0.81,0.81,0.72,0.67
1132,image_05150.jpg,5,54,71,54,54,70,0.79,0.78,0.78,0.79,0.73
1133,image_04895.jpg,91,36,69,19,91,69,0.8,0.76,0.72,0.76,0.78
1134,image_05146.jpg,2,2,2,2,2,2,0.73,0.79,0.79,0.76,0.76
1135,image_04450.jpg,90,90,90,90,90,90,0.69,0.71,0.73,0.72,0.73
1136,image_06160.jpg,19,19,19,55,55,19,0.71,0.65,0.59,0.6,0.7
1137,image_05486.jpg,87,69,64,70,87,48,0.7,0.67,0.66,0.73,0.65
1138,image_05188.jpg,5,5,28,90,32,68,0.74,0.62,0.72,0.64,0.68
1139,image_04583.jpg,40,18,18,68,87,40,0.74,0.74,0.68,0.66,0.7
1140,image_05754.jpg,13,13,13,13,13,55,0.75,0.71,0.75,0.7,0.69
1141,image_06170.jpg,19,4,19,52,87,19,0.77,0.77,0.72,0.67,0.73
1142,image_05176.jpg,5,5,70,5,5,22,0.83,0.63,0.78,0.8,0.67
1143,image_04565.jpg,40,55,18,52,66,91,0.74,0.72,0.72,0.79,0.79
1144,image_05845.jpg,38,85,4,91,42,85,0.63,0.67,0.65,0.66,0.68
1145,image_04241.jpg,52,85,52,52,52,52,0.76,0.84,0.77,0.79,0.8
1146,image_05681.jpg,4,32,38,52,87,32,0.67,0.66,0.75,0.63,0.7
1147,image_05470.jpg,87,87,87,38,18,93,0.75,0.77,0.66,0.69,0.68
1148,image_05027.jpg,59,59,42,59,54,59,0.76,0.7,0.76,0.75,0.75
1149,image_04569.jpg,40,18,91,19,4,28,0.7,0.65,0.65,0.68,0.62
1150,image_05672.jpg,4,36,52,36,18,36,0.78,0.73,0.82,0.69,0.75
1151,image_04679.jpg,48,52,5,48,5,48,0.73,0.8,0.82,0.81,0.79
1152,image_04681.jpg,48,47,48,40,48,40,0.7,0.69,0.59,0.72,0.7
1153,image_05563.jpg,66,66,66,66,66,66,0.84,0.77,0.83,0.85,0.85
1154,image_04183.jpg,52,52,52,2,4,64,0.77,0.8,0.66,0.6,0.71
1155,image_06182.jpg,19,19,19,91,36,87,0.73,0.78,0.6,0.62,0.63
1156,image_05029.jpg,59,59,59,59,59,59,0.7,0.75,0.69,0.71,0.62
1157,image_04790.jpg,85,32,52,32,69,85,0.67,0.7,0.71,0.67,0.7
1158,image_05180.jpg,5,5,5,5,59,63,0.84,0.85,0.85,0.74,0.82
1159,image_04730.jpg,55,55,19,55,55,38,0.69,0.63,0.69,0.72,0.72
1160,image_06082.jpg,14,55,14,28,14,48,0.63,0.69,0.64,0.71,0.58
1161,image_04696.jpg,55,19,55,20,20,20,0.65,0.73,0.59,0.6,0.57
1162,image_05521.jpg,87,87,40,55,68,87,0.87,0.68,0.67,0.65,0.68
1163,image_05528.jpg,66,66,66,66,66,66,0.73,0.71,0.77,0.77,0.72
1164,image_05214.jpg,28,28,4,28,28,28,0.69,0.66,0.64,0.67,0.67
1165,image_05744.jpg,13,13,13,13,13,13,0.69,0.73,0.75,0.69,0.73
1166,image_04742.jpg,55,55,48,55,14,55,0.66,0.61,0.73,0.69,0.78
1167,image_04324.jpg,18,71,18,18,71,87,0.72,0.71,0.73,0.72,0.64
1168,image_06127.jpg,64,64,64,55,64,64,0.74,0.69,0.73,0.63,0.72
1169,image_05689.jpg,42,5,42,20,18,42,0.69,0.63,0.62,0.68,0.73
1170,image_05635.jpg,4,59,90,42,19,90,0.65,0.69,0.63,0.62,0.63
1171,image_06029.jpg,93,90,42,52,87,87,0.67,0.61,0.62,0.65,0.67
1172,image_04624.jpg,40,40,40,40,40,40,0.67,0.63,0.67,0.71,0.69
1173,image_06080.jpg,14,14,14,14,13,13,0.79,0.77,0.75,0.69,0.73
1174,image_04663.jpg,48,2,48,2,48,48,0.72,0.86,0.75,0.88,0.8
1175,image_06190.jpg,19,19,36,52,90,19,0.76,0.75,0.73,0.76,0.79
1176,image_04499.jpg,71,71,71,5,71,71,0.84,0.73,0.79,0.76,0.78
1177,image_04961.jpg,47,47,47,90,47,5,0.7,0.74,0.71,0.73,0.77
1178,image_05087.jpg,2,2,52,68,87,4,0.73,0.63,0.65,0.67,0.64
1179,image_06024.jpg,93,93,93,13,93,85,0.65,0.59,0.59,0.7,0.65
1180,image_04970.jpg,47,47,47,47,47,47,0.79,0.73,0.77,0.78,0.79
1181,image_05293.jpg,70,87,70,20,70,42,0.71,0.72,0.7,0.74,0.68
1182,image_05308.jpg,70,64,70,70,40,52,0.71,0.73,0.66,0.66,0.67
1183,image_05247.jpg,28,32,28,14,22,55,0.63,0.62,0.6,0.66,0.66
1184,image_05568.jpg,66,66,66,93,66,66,0.7,0.71,0.64,0.75,0.72
1185,image_05441.jpg,54,5,63,71,71,5,0.76,0.79,0.82,0.76,0.76
1186,image_06172.jpg,19,19,93,91,69,91,0.78,0.69,0.68,0.73,0.72
1187,image_05502.jpg,87,55,87,85,55,55,0.68,0.71,0.7,0.67,0.61
1188,image_05516.jpg,87,87,87,87,87,87,0.72,0.76,0.68,0.79,0.73
1189,image_04939.jpg,20,68,20,4,20,42,0.58,0.58,0.58,0.58,0.61
1190,image_05931.jpg,68,85,4,90,40,68,0.64,0.7,0.74,0.72,0.76
1191,image_06003.jpg,69,18,91,42,93,91,0.68,0.64,0.63,0.62,0.63
1192,image_05772.jpg,13,38,13,91,13,55,0.63,0.78,0.65,0.72,0.63
1193,image_05595.jpg,32,85,36,52,87,52,0.68,0.75,0.81,0.75,0.81
1194,image_04725.jpg,55,55,55,55,64,55,0.79,0.84,0.64,0.71,0.72
1195,image_05823.jpg,38,22,22,38,22,38,0.7,0.73,0.76,0.71,0.7
1196,image_05526.jpg,66,66,66,66,66,66,0.77,0.9,0.84,0.83,0.8
1197,image_05925.jpg,68,68,68,69,4,68,0.83,0.73,0.65,0.7,0.8
1198,image_04274.jpg,18,18,87,18,40,18,0.65,0.58,0.61,0.63,0.69
1199,image_05325.jpg,70,70,52,68,68,87,0.79,0.71,0.79,0.77,0.69
1200,image_05734.jpg,42,42,55,85,48,42,0.74,0.61,0.58,0.64,0.69
1201,image_05105.jpg,2,40,93,90,90,59,0.61,0.6,0.61,0.59,0.55
1202,image_06099.jpg,64,64,64,64,64,64,0.84,0.71,0.8,0.8,0.76
1203,image_04700.jpg,55,55,55,55,55,19,0.76,0.75,0.69,0.68,0.7
1204,image_05524.jpg,66,55,13,22,66,14,0.72,0.62,0.64,0.63,0.66
1205,image_06175.jpg,19,69,69,69,52,36,0.78,0.71,0.74,0.79,0.79
1206,image_04620.jpg,40,40,42,40,40,18,0.58,0.59,0.59,0.59,0.58
1207,image_05331.jpg,70,55,55,55,64,70,0.59,0.63,0.62,0.65,0.68
1208,image_04628.jpg,48,48,48,48,47,48,0.9,0.76,0.82,0.7,0.8
1209,image_05865.jpg,63,63,63,63,63,63,0.8,0.79,0.8,0.79,0.78
1210,image_04906.jpg,20,20,20,20,48,20,0.7,0.62,0.63,0.58,0.59
1211,image_04813.jpg,85,18,85,18,18,32,0.71,0.68,0.73,0.7,0.71
1212,image_05095.jpg,2,2,2,2,2,2,0.81,0.72,0.68,0.75,0.72
1213,image_05972.jpg,69,69,68,42,69,13,0.84,0.71,0.78,0.84,0.69
1214,image_04355.jpg,36,40,91,70,20,20,0.64,0.59,0.62,0.56,0.65
1215,image_05599.jpg,32,52,52,85,52,52,0.81,0.74,0.8,0.73,0.73
1216,image_04539.jpg,71,71,38,69,71,85,0.73,0.72,0.72,0.74,0.73
1217,image_05302.jpg,70,68,69,22,22,68,0.81,0.7,0.73,0.72,0.8
1218,image_05041.jpg,59,59,59,59,28,90,0.7,0.72,0.68,0.62,0.64
1219,image_04717.jpg,55,48,48,48,55,55,0.64,0.64,0.72,0.63,0.73
1220,image_04910.jpg,20,90,42,5,90,19,0.69,0.7,0.65,0.64,0.62
1221,image_04265.jpg,18,5,90,40,90,90,0.7,0.65,0.65,0.66,0.67
1222,image_05698.jpg,42,42,42,42,20,19,0.85,0.86,0.78,0.6,0.63
1223,image_05614.jpg,32,85,28,28,28,90,0.68,0.67,0.61,0.68,0.63
1224,image_05444.jpg,54,54,5,54,5,5,0.72,0.68,0.75,0.7,0.67
1225,image_06077.jpg,14,14,38,14,47,14,0.81,0.69,0.77,0.67,0.64
1226,image_04522.jpg,71,71,71,71,71,71,0.79,0.75,0.7,0.76,0.72
1227,image_05911.jpg,68,68,55,68,32,68,0.7,0.63,0.72,0.58,0.71
1228,image_04770.jpg,85,63,85,85,93,85,0.63,0.72,0.71,0.59,0.64
1229,image_04308.jpg,18,18,85,2,40,18,0.77,0.73,0.63,0.64,0.78
1230,image_05838.jpg,38,38,22,22,68,66,0.91,0.77,0.73,0.72,0.71
1231,image_04315.jpg,18,36,36,36,36,90,0.78,0.77,0.76,0.72,0.72
1232,image_05577.jpg,66,66,66,66,66,66,0.88,0.81,0.89,0.86,0.83
1233,image_05912.jpg,68,68,68,68,70,68,0.83,0.88,0.85,0.8,0.81
1234,image_05836.jpg,38,38,38,22,36,36,0.86,0.76,0.71,0.76,0.75
1235,image_04807.jpg,85,4,18,42,87,90,0.69,0.63,0.63,0.65,0.6
1236,image_06142.jpg,64,20,87,64,52,64,0.67,0.65,0.81,0.71,0.81
1237,image_06016.jpg,93,93,93,40,40,32,0.72,0.59,0.58,0.58,0.61
1238,image_05960.jpg,69,69,69,69,69,69,0.92,0.88,0.92,0.87,0.88
1239,image_04391.jpg,36,91,36,36,36,36,0.9,0.84,0.87,0.79,0.83
1240,image_07554.jpg,95,96,94,3,45,98,0.66,0.63,0.66,0.66,0.62
1241,image_06250.jpg,61,95,61,61,61,45,0.61,0.68,0.63,0.61,0.61
1242,image_08032.jpg,102,102,102,34,62,1,0.83,0.77,0.72,0.62,0.68
1243,image_06667.jpg,16,16,16,31,16,3,0.79,0.79,0.68,0.72,0.67
1244,image_07199.jpg,6,21,6,6,101,6,0.63,0.67,0.69,0.61,0.63
1245,image_08093.jpg,10,10,10,50,10,31,0.8,0.77,0.74,0.84,0.71
1246,image_06974.jpg,35,35,35,50,35,100,0.7,0.68,0.75,0.66,0.66
1247,image_06937.jpg,34,34,34,62,34,34,0.88,0.87,0.82,0.87,0.9
1248,image_07062.jpg,67,97,94,67,6,1,0.6,0.63,0.58,0.6,0.61
1249,image_06217.jpg,49,49,49,49,49,49,0.86,0.87,0.86,0.81,0.84
1250,image_08175.jpg,62,62,62,98,1,1,0.87,0.87,0.8,0.88,0.84
1251,image_06220.jpg,49,49,49,49,49,49,0.93,0.92,0.9,0.87,0.9
1252,image_06938.jpg,34,34,98,34,1,34,0.85,0.74,0.84,0.81,0.83
1253,image_08070.jpg,31,31,31,62,31,96,0.72,0.66,0.71,0.66,0.75
1254,image_06897.jpg,31,24,15,99,101,95,0.64,0.61,0.59,0.59,0.68
1255,image_07143.jpg,45,96,62,26,95,96,0.68,0.64,0.61,0.72,0.64
1256,image_07067.jpg,67,26,26,96,26,26,0.64,0.64,0.62,0.58,0.56
1257,image_07046.jpg,67,95,95,95,95,67,0.69,0.74,0.72,0.68,0.63
1258,image_07627.jpg,96,7,98,7,7,96,0.85,0.81,0.78,0.79,0.89
1259,image_07891.jpg,99,99,99,99,99,99,0.71,0.72,0.69,0.71,0.72
1260,image_06654.jpg,16,96,15,6,16,16,0.66,0.73,0.62,0.68,0.66
1261,image_06267.jpg,61,61,79,61,79,39,0.73,0.7,0.65,0.66,0.74
1262,image_06887.jpg,27,24,27,24,97,27,0.64,0.6,0.64,0.56,0.62
1263,image_06448.jpg,33,33,57,57,57,45,0.67,0.69,0.74,0.7,0.7
1264,image_06662.jpg,16,16,1,95,97,97,0.7,0.63,0.68,0.7,0.68
1265,image_06320.jpg,50,31,50,50,27,50,0.68,0.78,0.74,0.59,0.72
1266,image_06652.jpg,16,15,96,16,45,16,0.67,0.71,0.72,0.63,0.7
1267,image_07363.jpg,94,27,27,27,95,45,0.58,0.62,0.6,0.58,0.63
1268,image_06545.jpg,50,50,50,50,50,10,0.72,0.72,0.72,0.73,0.65
1269,image_07069.jpg,67,27,99,99,24,99,0.59,0.62,0.58,0.59,0.63
1270,image_07315.jpg,94,79,24,94,94,24,0.68,0.63,0.74,0.68,0.7
1271,image_06598.jpg,25,57,25,57,79,62,0.73,0.7,0.68,0.71,0.71
1272,image_07376.jpg,94,94,94,95,95,94,0.77,0.67,0.61,0.62,0.7
1273,image_08146.jpg,57,95,1,1,1,94,0.7,0.7,0.71,0.69,0.64
1274,image_07223.jpg,7,101,96,7,97,31,0.61,0.68,0.69,0.66,0.71
1275,image_07792.jpg,98,98,98,98,96,98,0.86,0.82,0.8,0.81,0.83
1276,image_06653.jpg,16,3,16,67,39,94,0.57,0.77,0.62,0.67,0.6
1277,image_07298.jpg,37,99,57,57,57,37,0.64,0.62,0.6,0.58,0.74
1278,image_07425.jpg,94,94,33,94,98,94,0.63,0.62,0.69,0.63,0.6
1279,image_07818.jpg,98,96,94,31,34,34,0.77,0.78,0.74,0.71,0.73
1280,image_07280.jpg,62,62,62,62,57,62,0.89,0.82,0.88,0.72,0.84
1281,image_06701.jpg,79,67,25,61,94,39,0.61,0.62,0.59,0.63,0.66
